ID,POL,GODINE,TIP,WiFi servis,Pogodnost dolaska/odlaska,Onlajn rezervisanje,Lokacija hotela,Usluga hrane,Komfor boravka,Zabava u zajednickim prostorijama,Usluga checkin i checkout,Drugi servisi,?isto?a,ZADOVOLJSTVO
101171,Female,53,personal,2,5,1,5,1,3,2,4,2,4,neutral or dissatisfied
39769,Female,40,business,2,2,5,5,2,2,2,3,3,2,neutral or dissatisfied
3760,Male,58,aviation,3,3,3,3,5,5,5,3,5,4,satisfied
64140,Male,50,business,1,2,1,1,3,4,5,3,5,5,satisfied
87616,Female,56,tourism,2,2,2,2,2,5,5,5,5,3,satisfied
38849,Female,45,academic,1,1,1,4,3,3,4,1,4,1,neutral or dissatisfied
94515,Male,39,business,5,5,5,5,2,4,5,5,5,5,satisfied
17144,Female,45,business,5,3,3,3,1,1,5,4,5,5,satisfied
1844,Female,13,academic,2,5,4,1,2,2,2,5,5,2,neutral or dissatisfied
51265,Male,61,tourism,3,3,3,3,3,3,3,2,2,3,neutral or dissatisfied
128603,Female,52,aviation,2,2,2,2,4,5,4,3,4,5,satisfied
126050,Male,49,business,0,0,0,3,4,4,2,3,2,4,satisfied
40931,Female,9,academic,4,4,4,3,5,5,5,3,1,5,satisfied
93241,Male,45,tourism,2,2,2,2,5,5,4,5,4,3,satisfied
69133,Female,30,personal,2,2,2,2,2,2,2,3,4,2,neutral or dissatisfied
6961,Male,36,tourism,2,5,4,5,1,3,1,2,1,4,neutral or dissatisfied
93137,Male,58,business,1,1,1,1,2,4,4,3,4,5,satisfied
85233,Male,30,tourism,1,1,1,1,1,1,1,4,1,1,neutral or dissatisfied
95847,Male,50,academic,4,4,4,4,4,5,5,3,5,3,satisfied
28181,Female,34,academic,1,5,1,4,2,2,2,4,4,2,neutral or dissatisfied
73622,Male,56,tourism,0,4,0,5,5,5,5,4,5,3,satisfied
90008,Female,47,academic,4,4,4,3,2,5,4,4,4,5,satisfied
8001,Female,28,academic,1,1,1,5,1,1,1,4,4,1,neutral or dissatisfied
29334,Female,69,business,4,4,5,4,3,4,4,4,4,3,neutral or dissatisfied
19497,Female,35,academic,5,4,2,4,5,5,5,1,2,5,satisfied
37606,Male,8,business,2,5,2,1,1,1,1,3,5,1,neutral or dissatisfied
16353,Male,11,business,1,4,1,2,2,1,2,3,4,2,neutral or dissatisfied
119567,Female,31,business,4,4,2,4,5,5,5,3,4,5,satisfied
93005,Male,23,tourism,0,0,0,4,4,4,4,5,5,4,satisfied
126633,Female,49,academic,3,3,3,3,3,4,4,4,4,3,satisfied
109097,Female,27,business,1,4,2,5,5,1,5,1,5,5,neutral or dissatisfied
115885,Male,29,business,3,2,4,4,2,2,2,4,4,2,neutral or dissatisfied
13535,Male,60,business,4,1,2,1,5,3,2,4,2,3,neutral or dissatisfied
26977,Female,29,tourism,5,2,2,2,5,5,5,1,5,5,satisfied
123316,Male,44,tourism,2,1,1,1,2,2,2,2,4,2,neutral or dissatisfied
27496,Male,57,aviation,2,2,2,2,2,3,2,3,2,3,neutral or dissatisfied
81656,Female,57,academic,2,2,2,2,5,5,4,5,4,5,satisfied
113681,Female,39,tourism,3,2,3,3,3,3,3,4,3,3,neutral or dissatisfied
31846,Female,42,tourism,4,4,4,4,4,4,4,4,3,4,neutral or dissatisfied
74584,Male,10,business,3,1,1,1,3,3,3,2,3,3,neutral or dissatisfied
38710,Female,28,tourism,5,2,2,2,5,5,5,4,5,5,satisfied
43041,Female,26,academic,2,4,4,4,2,2,2,3,3,2,neutral or dissatisfied
16660,Female,47,personal,4,2,2,2,5,3,4,1,4,1,neutral or dissatisfied
86541,Female,41,business,1,5,1,1,3,4,3,3,5,3,neutral or dissatisfied
87497,Female,44,tourism,3,5,5,5,3,3,3,1,3,2,neutral or dissatisfied
98632,Female,50,tourism,4,5,5,5,2,4,4,1,4,1,neutral or dissatisfied
100126,Female,51,academic,1,1,1,1,2,5,5,3,5,5,satisfied
84865,Male,41,aviation,3,5,3,3,5,5,5,3,5,5,neutral or dissatisfied
19917,Female,25,business,3,1,3,4,2,2,2,2,3,2,neutral or dissatisfied
7932,Female,61,aviation,2,4,2,5,2,4,1,4,1,5,neutral or dissatisfied
123900,Female,54,tourism,2,4,2,3,2,3,3,2,3,2,neutral or dissatisfied
95280,Female,60,aviation,3,3,3,3,2,3,4,3,4,2,neutral or dissatisfied
23082,Female,44,tourism,4,4,4,4,5,4,4,4,4,2,satisfied
94216,Male,41,tourism,1,1,1,1,3,5,5,3,5,3,satisfied
104527,Female,28,personal,2,2,5,2,5,5,5,5,4,5,satisfied
32935,Female,22,business,3,4,3,3,2,2,2,4,5,2,neutral or dissatisfied
119552,Male,35,academic,4,0,4,1,3,3,3,3,5,3,neutral or dissatisfied
117337,Female,50,aviation,1,1,1,1,4,4,5,5,5,3,satisfied
48697,Female,57,academic,4,2,2,2,4,3,4,1,4,1,neutral or dissatisfied
87201,Male,55,academic,3,3,3,3,4,4,2,5,2,3,satisfied
99897,Male,48,academic,1,5,1,4,2,2,2,3,5,2,neutral or dissatisfied
53279,Male,53,academic,4,5,5,5,4,4,4,2,3,4,satisfied
34113,Female,32,aviation,4,5,5,5,4,4,4,3,1,4,satisfied
21861,Female,37,tourism,4,1,1,1,4,4,4,4,1,4,satisfied
14703,Female,44,tourism,5,3,2,3,1,4,5,4,5,2,satisfied
52224,Male,33,academic,3,0,3,4,3,3,3,2,2,3,neutral or dissatisfied
18005,Female,21,academic,0,0,0,1,5,2,5,4,1,5,satisfied
33147,Female,49,academic,1,2,1,2,1,3,2,2,2,4,neutral or dissatisfied
127736,Female,41,academic,5,5,1,5,2,5,5,5,5,5,satisfied
9171,Female,52,tourism,5,5,5,5,5,5,4,5,4,4,satisfied
8317,Female,52,tourism,3,5,5,5,3,3,3,4,3,1,neutral or dissatisfied
63518,Male,22,academic,3,3,3,3,4,4,4,5,4,4,satisfied
16994,Male,53,tourism,2,2,2,2,5,5,5,4,5,2,satisfied
85920,Female,19,academic,3,5,2,1,4,3,4,3,4,4,neutral or dissatisfied
99712,Female,68,personal,3,5,3,3,3,5,1,3,1,4,neutral or dissatisfied
119668,Female,58,academic,5,5,5,3,3,4,4,5,4,3,satisfied
124853,Male,54,personal,1,2,1,2,1,4,1,2,2,1,neutral or dissatisfied
107582,Female,25,tourism,2,2,2,3,5,5,5,4,3,5,neutral or dissatisfied
28948,Male,58,aviation,3,1,1,1,3,3,3,1,2,3,neutral or dissatisfied
10068,Male,51,tourism,3,2,3,4,2,2,2,4,4,2,neutral or dissatisfied
85604,Female,38,tourism,3,3,3,3,3,2,1,3,1,1,neutral or dissatisfied
45707,Female,43,tourism,4,4,4,4,4,4,4,4,1,4,satisfied
93716,Male,33,tourism,1,1,1,4,1,3,3,3,4,3,neutral or dissatisfied
57366,Male,53,tourism,1,0,2,5,1,1,1,4,5,1,neutral or dissatisfied
25869,Female,28,academic,2,3,3,3,2,2,2,4,2,2,neutral or dissatisfied
9333,Male,32,aviation,1,4,1,3,5,5,5,4,4,5,neutral or dissatisfied
75525,Male,48,academic,3,3,3,3,2,5,4,3,4,5,satisfied
104754,Female,22,tourism,4,5,4,2,4,5,4,4,4,4,neutral or dissatisfied
84214,Male,52,business,5,5,5,5,5,4,4,4,4,4,satisfied
98223,Female,61,aviation,0,5,0,3,5,5,5,3,5,5,satisfied
604,Male,47,tourism,3,3,3,3,4,4,5,3,5,4,satisfied
5373,Female,8,aviation,3,4,4,3,4,5,4,3,4,4,neutral or dissatisfied
108736,Male,41,academic,4,4,4,4,2,5,5,3,5,5,satisfied
22843,Male,16,aviation,2,5,0,4,5,5,5,5,5,5,neutral or dissatisfied
64102,Female,51,business,1,1,1,1,2,5,4,5,4,4,satisfied
11930,Male,28,academic,2,5,2,4,4,4,4,2,1,4,neutral or dissatisfied
59366,Male,33,personal,3,3,3,3,2,2,2,3,5,2,satisfied
118088,Male,44,tourism,3,1,1,1,3,3,3,3,5,3,neutral or dissatisfied
119255,Female,49,tourism,4,4,4,4,3,5,5,3,5,3,satisfied
78423,Male,52,academic,4,4,4,4,4,4,4,4,3,4,neutral or dissatisfied
18181,Male,61,aviation,3,5,3,3,2,4,4,4,4,4,neutral or dissatisfied
14311,Female,25,academic,4,3,4,4,2,2,2,4,3,2,satisfied
125295,Male,49,aviation,3,4,4,4,4,3,3,1,3,4,neutral or dissatisfied
91041,Male,35,academic,2,5,2,2,5,1,5,4,1,5,neutral or dissatisfied
37897,Male,63,personal,3,3,3,3,3,3,3,4,3,3,neutral or dissatisfied
52368,Male,12,academic,1,3,1,2,5,5,5,4,2,5,neutral or dissatisfied
16879,Male,65,tourism,2,4,1,4,2,2,2,1,4,2,neutral or dissatisfied
82182,Female,41,academic,3,3,3,3,2,4,4,5,4,4,satisfied
124388,Male,27,business,4,1,4,3,5,5,5,3,4,5,satisfied
87950,Male,38,aviation,2,4,2,4,2,4,4,3,4,3,neutral or dissatisfied
38868,Male,47,business,2,4,2,2,5,5,5,4,4,5,neutral or dissatisfied
79978,Male,44,academic,2,4,4,4,2,2,1,2,1,2,neutral or dissatisfied
59756,Male,26,personal,4,3,3,4,4,4,4,5,5,4,satisfied
57106,Male,39,business,2,2,2,2,3,4,3,4,3,5,satisfied
25639,Female,40,academic,2,4,2,3,3,5,3,4,3,3,neutral or dissatisfied
8018,Female,50,tourism,4,4,4,4,2,4,5,3,5,4,satisfied
28056,Male,43,academic,1,1,2,1,5,5,2,5,2,5,satisfied
22487,Male,52,academic,1,4,1,4,4,4,4,5,4,4,neutral or dissatisfied
11528,Female,45,aviation,3,4,3,3,2,4,3,5,3,3,neutral or dissatisfied
66330,Female,35,business,4,5,4,4,3,4,4,4,4,5,satisfied
91325,Male,21,business,4,3,4,1,3,4,3,4,2,3,satisfied
22668,Female,33,aviation,2,2,2,2,1,5,4,1,4,4,satisfied
79028,Male,33,business,2,2,2,1,1,1,1,5,4,1,neutral or dissatisfied
52703,Female,25,academic,0,4,0,3,4,5,4,3,5,4,satisfied
29200,Male,21,academic,3,4,3,1,1,1,1,2,1,1,neutral or dissatisfied
107469,Male,51,academic,2,5,2,3,2,2,2,3,4,2,neutral or dissatisfied
95089,Male,37,aviation,3,4,3,3,1,1,1,3,5,1,neutral or dissatisfied
10059,Male,47,aviation,5,5,5,5,3,5,5,5,5,4,satisfied
84828,Female,17,tourism,4,4,4,4,4,4,4,4,4,4,neutral or dissatisfied
81213,Male,38,personal,3,3,3,3,3,3,3,2,2,3,neutral or dissatisfied
8944,Male,51,tourism,3,1,1,1,3,3,3,2,4,3,neutral or dissatisfied
101791,Female,30,academic,2,2,2,3,4,4,4,5,5,4,neutral or dissatisfied
82811,Female,36,tourism,1,4,0,1,5,5,5,5,5,5,neutral or dissatisfied
59090,Female,42,tourism,2,4,2,3,5,5,3,3,3,4,neutral or dissatisfied
28038,Female,29,business,3,3,3,3,4,4,4,5,4,4,satisfied
65437,Female,14,tourism,3,2,3,4,5,5,5,3,3,5,neutral or dissatisfied
96710,Male,53,aviation,4,4,4,4,3,4,4,5,4,3,satisfied
84433,Female,39,tourism,1,1,1,1,4,4,5,5,5,5,satisfied
107004,Female,21,academic,3,3,3,3,2,2,2,4,4,2,neutral or dissatisfied
14174,Female,36,business,3,2,2,2,3,3,3,4,4,3,neutral or dissatisfied
42384,Male,25,academic,3,4,3,4,5,5,5,4,4,5,neutral or dissatisfied
30319,Female,41,business,5,5,5,5,4,1,5,4,5,4,satisfied
70873,Female,29,academic,3,5,3,3,4,4,4,4,4,4,neutral or dissatisfied
26008,Female,34,personal,4,1,3,1,4,4,4,3,2,4,neutral or dissatisfied
127903,Male,25,business,3,1,3,2,4,4,4,3,2,4,neutral or dissatisfied
16862,Male,23,tourism,5,5,5,5,4,4,4,3,1,4,satisfied
107905,Male,54,tourism,3,3,3,3,5,4,4,3,4,3,satisfied
26194,Female,38,business,2,3,3,3,2,3,2,2,2,3,neutral or dissatisfied
117475,Male,44,business,4,4,4,4,4,5,5,5,5,4,satisfied
80856,Male,64,personal,0,3,0,4,4,4,4,4,4,4,satisfied
69727,Female,60,tourism,4,5,5,2,3,4,3,3,3,3,neutral or dissatisfied
112067,Male,25,academic,4,4,4,4,3,1,3,4,4,3,neutral or dissatisfied
78194,Male,42,business,1,1,3,1,1,1,1,3,2,1,neutral or dissatisfied
70814,Female,31,business,2,2,2,2,2,2,2,1,4,2,neutral or dissatisfied
83443,Female,32,aviation,4,4,4,3,1,1,1,4,4,1,satisfied
74717,Female,44,academic,1,2,1,2,2,3,1,1,1,3,neutral or dissatisfied
103916,Female,52,business,3,3,3,3,5,4,5,3,5,4,satisfied
11520,Female,33,aviation,3,5,3,1,1,1,1,3,4,1,neutral or dissatisfied
55292,Male,32,aviation,3,5,4,3,3,3,3,3,4,3,neutral or dissatisfied
72208,Male,15,aviation,4,4,4,2,4,4,4,4,3,4,satisfied
19048,Male,20,tourism,3,2,3,3,2,2,2,4,2,2,neutral or dissatisfied
95938,Male,39,business,1,1,1,1,4,4,4,5,4,5,satisfied
6677,Female,61,academic,4,4,4,4,3,4,5,5,5,3,satisfied
122948,Male,25,business,3,3,3,3,5,5,5,4,4,5,satisfied
86878,Male,34,business,4,2,2,2,4,4,4,1,5,4,satisfied
19626,Female,29,tourism,3,3,2,3,5,5,1,5,5,5,satisfied
45112,Male,80,aviation,1,1,1,2,1,4,3,4,1,4,neutral or dissatisfied
106394,Male,22,academic,1,3,3,3,1,1,1,2,4,1,neutral or dissatisfied
75809,Female,25,tourism,3,0,3,1,1,1,1,4,4,1,neutral or dissatisfied
124318,Female,20,tourism,4,3,0,3,3,3,3,2,1,3,neutral or dissatisfied
96823,Male,52,tourism,2,2,2,2,4,4,4,5,4,5,satisfied
20619,Male,48,tourism,2,5,2,1,1,2,1,4,5,1,neutral or dissatisfied
106891,Male,10,academic,2,4,2,4,4,4,4,4,5,4,neutral or dissatisfied
123894,Male,23,aviation,3,1,3,4,5,5,5,4,3,5,neutral or dissatisfied
121864,Male,45,aviation,3,2,3,2,2,2,2,3,2,2,neutral or dissatisfied
9951,Male,17,business,2,3,2,3,4,4,4,2,3,4,neutral or dissatisfied
90737,Female,59,tourism,3,3,3,3,4,4,3,5,3,4,satisfied
42028,Female,42,aviation,4,4,4,4,4,5,5,1,5,4,satisfied
80166,Female,29,academic,2,3,2,2,4,4,4,4,4,4,satisfied
103787,Female,45,tourism,5,5,5,5,2,4,5,4,5,5,satisfied
84842,Male,29,personal,3,1,3,4,1,1,1,3,4,1,neutral or dissatisfied
53714,Female,29,academic,2,1,2,2,2,2,2,4,2,2,neutral or dissatisfied
2375,Female,16,tourism,4,3,3,4,2,2,2,4,3,2,neutral or dissatisfied
81264,Female,29,academic,3,3,3,3,4,4,4,4,4,4,neutral or dissatisfied
11624,Female,28,tourism,4,5,4,4,4,5,4,3,2,4,satisfied
56428,Female,37,academic,2,2,2,2,3,4,2,3,2,5,satisfied
61914,Female,43,academic,1,1,1,1,3,5,5,5,5,5,satisfied
45711,Female,39,tourism,1,1,2,1,2,5,5,2,5,2,satisfied
110307,Male,49,tourism,5,5,5,5,2,5,2,4,2,5,satisfied
63924,Male,59,academic,3,4,3,2,2,2,2,3,4,2,neutral or dissatisfied
53187,Male,43,aviation,2,2,2,2,5,1,4,5,4,2,satisfied
62380,Male,11,personal,2,2,2,4,4,4,4,3,4,4,neutral or dissatisfied
74858,Female,56,tourism,2,2,2,2,5,4,5,4,5,5,satisfied
54546,Female,8,tourism,4,4,4,3,3,4,3,3,1,3,neutral or dissatisfied
123952,Female,17,tourism,2,3,3,3,2,4,2,4,4,2,neutral or dissatisfied
80014,Female,59,personal,2,4,3,2,5,4,4,2,4,1,neutral or dissatisfied
68077,Male,36,academic,2,2,2,3,2,1,2,3,3,2,neutral or dissatisfied
114211,Female,48,personal,3,3,3,3,2,5,1,3,1,3,satisfied
52402,Female,41,aviation,4,1,4,4,2,3,2,1,4,2,neutral or dissatisfied
123282,Male,55,tourism,1,4,1,3,4,3,4,5,4,4,neutral or dissatisfied
14529,Female,43,tourism,3,5,3,3,3,1,5,1,5,5,satisfied
66894,Female,29,aviation,4,4,4,3,4,4,4,2,2,4,neutral or dissatisfied
112863,Male,52,academic,1,1,1,1,3,4,5,5,5,5,satisfied
73140,Female,29,tourism,4,5,4,1,5,5,5,4,4,5,neutral or dissatisfied
114527,Male,7,academic,4,4,4,3,4,4,4,3,5,4,neutral or dissatisfied
1781,Female,42,tourism,5,5,5,2,5,1,3,1,3,1,satisfied
101212,Female,32,personal,4,5,4,1,2,2,2,3,4,2,neutral or dissatisfied
126433,Female,34,business,2,3,2,2,5,4,5,4,2,5,neutral or dissatisfied
28599,Male,48,academic,4,4,4,4,4,5,5,5,5,3,satisfied
59087,Female,76,tourism,5,3,3,3,1,2,5,3,5,1,satisfied
40456,Female,71,tourism,1,1,1,1,5,4,1,3,1,1,neutral or dissatisfied
22233,Male,46,academic,1,1,1,1,3,5,4,4,4,3,satisfied
97685,Male,37,business,5,5,5,5,3,4,2,5,2,5,satisfied
79007,Female,61,aviation,4,4,4,2,1,1,1,5,5,1,satisfied
11939,Female,29,tourism,4,4,4,5,4,4,4,4,4,4,satisfied
92355,Female,27,aviation,4,4,4,3,5,5,5,4,5,5,neutral or dissatisfied
19835,Female,51,tourism,4,3,4,3,5,3,5,2,5,1,neutral or dissatisfied
8518,Female,45,tourism,5,2,5,3,2,2,2,3,4,2,satisfied
58591,Female,43,personal,1,5,5,5,5,4,1,4,1,4,neutral or dissatisfied
114478,Female,33,personal,2,2,2,3,5,5,5,4,4,5,neutral or dissatisfied
121588,Female,40,business,4,3,3,3,4,4,4,5,3,4,satisfied
82074,Female,38,tourism,3,3,3,3,5,5,5,3,5,3,satisfied
104871,Female,61,academic,2,2,5,5,2,4,2,2,2,2,neutral or dissatisfied
67540,Male,60,tourism,4,5,5,5,5,3,4,2,4,4,neutral or dissatisfied
56786,Male,48,business,0,2,0,4,1,1,1,3,4,1,satisfied
95164,Male,69,academic,1,4,1,1,5,5,5,4,4,5,neutral or dissatisfied
115965,Male,11,business,2,5,2,3,2,2,2,4,5,2,neutral or dissatisfied
76604,Male,11,academic,5,5,5,5,4,4,4,3,5,4,satisfied
63233,Male,58,academic,4,4,4,4,5,5,5,3,4,5,satisfied
129284,Female,56,tourism,1,1,1,1,3,4,5,4,5,5,satisfied
106670,Female,43,tourism,3,3,3,3,5,3,3,1,3,2,neutral or dissatisfied
81858,Male,17,academic,1,3,3,3,1,2,1,1,4,1,neutral or dissatisfied
123839,Female,29,academic,2,5,5,5,2,2,2,1,4,2,neutral or dissatisfied
105026,Male,36,academic,5,1,5,5,2,4,4,4,4,4,satisfied
89910,Male,12,aviation,4,4,4,5,3,3,3,5,5,3,satisfied
76624,Female,25,tourism,3,3,3,4,1,3,1,2,2,1,neutral or dissatisfied
55627,Male,33,business,1,2,2,2,1,1,1,1,2,1,neutral or dissatisfied
34363,Male,32,tourism,2,4,2,3,2,5,2,3,5,2,neutral or dissatisfied
18793,Male,21,tourism,4,0,4,2,2,2,2,2,5,2,satisfied
10952,Male,44,tourism,5,5,5,5,5,5,5,4,5,4,satisfied
114545,Female,48,tourism,1,5,1,3,5,4,4,3,4,4,neutral or dissatisfied
116237,Male,47,business,2,5,2,2,2,2,2,4,5,2,neutral or dissatisfied
60163,Male,10,academic,4,5,3,2,3,4,3,3,5,3,satisfied
54963,Male,56,tourism,5,5,4,5,3,4,4,5,4,4,satisfied
67496,Female,60,business,3,5,3,4,3,3,2,3,2,1,neutral or dissatisfied
75967,Female,54,aviation,2,5,5,5,1,3,1,1,1,4,neutral or dissatisfied
7331,Male,42,personal,1,1,1,1,5,5,5,4,5,3,satisfied
60660,Male,61,tourism,4,4,4,3,2,2,2,5,4,2,satisfied
43423,Female,63,academic,1,5,1,3,5,4,4,5,4,3,neutral or dissatisfied
126083,Male,20,aviation,3,4,3,4,4,3,4,3,5,4,neutral or dissatisfied
58027,Male,54,business,3,1,3,3,2,2,2,1,3,2,neutral or dissatisfied
9358,Female,39,tourism,5,5,5,3,3,1,3,4,4,3,satisfied
90371,Female,51,tourism,2,4,4,4,1,4,2,3,2,4,neutral or dissatisfied
15843,Female,30,personal,3,1,1,1,3,3,3,2,3,3,neutral or dissatisfied
59432,Female,59,tourism,2,0,2,4,3,5,5,5,5,5,neutral or dissatisfied
8153,Male,44,tourism,3,2,2,2,5,3,3,1,3,4,neutral or dissatisfied
17911,Male,36,academic,4,3,3,3,4,2,4,1,4,3,neutral or dissatisfied
64401,Female,46,academic,5,5,5,5,4,4,3,4,3,4,satisfied
67893,Female,41,aviation,4,1,5,3,1,1,1,2,3,1,satisfied
28993,Female,26,business,1,1,2,1,5,5,5,2,3,5,satisfied
59418,Female,28,business,3,5,3,2,2,2,2,1,1,2,neutral or dissatisfied
28955,Male,23,business,3,3,3,3,5,5,5,2,3,5,neutral or dissatisfied
43191,Male,25,academic,3,2,3,3,5,5,5,2,3,5,neutral or dissatisfied
73520,Female,36,tourism,2,3,3,4,2,2,2,2,3,2,neutral or dissatisfied
58201,Female,20,aviation,4,4,4,3,5,5,5,4,4,5,neutral or dissatisfied
108920,Male,18,aviation,4,1,4,3,2,4,2,3,2,2,neutral or dissatisfied
62210,Male,21,tourism,1,3,1,3,1,1,1,2,4,1,neutral or dissatisfied
23387,Female,24,business,4,3,4,3,4,4,4,1,5,4,neutral or dissatisfied
12794,Female,20,business,1,3,0,2,2,2,2,3,5,2,neutral or dissatisfied
123683,Female,42,tourism,3,2,3,3,4,1,4,1,3,4,neutral or dissatisfied
32083,Female,28,aviation,0,4,0,3,5,5,5,1,2,5,satisfied
118723,Female,70,academic,2,4,2,4,3,3,4,2,4,4,neutral or dissatisfied
109502,Male,53,academic,4,4,4,4,2,4,4,5,4,3,satisfied
12842,Female,70,tourism,2,5,2,4,4,4,4,3,4,3,neutral or dissatisfied
38781,Female,45,business,5,5,5,5,5,3,5,1,5,2,neutral or dissatisfied
113057,Male,59,business,3,3,3,3,3,4,5,3,5,3,satisfied
83356,Female,58,academic,1,1,1,1,4,5,5,4,5,4,satisfied
109975,Male,45,tourism,3,5,3,2,2,2,2,5,5,2,neutral or dissatisfied
6759,Male,46,tourism,0,0,0,2,3,4,3,5,3,5,satisfied
30409,Female,23,business,4,5,4,2,2,2,2,4,4,2,neutral or dissatisfied
102677,Male,21,business,3,0,3,2,3,3,3,3,4,3,neutral or dissatisfied
125173,Female,16,aviation,2,2,2,3,5,5,5,2,4,5,neutral or dissatisfied
81621,Male,41,business,2,2,2,2,4,5,5,5,5,4,satisfied
115549,Female,36,academic,2,2,1,4,3,5,3,2,3,3,neutral or dissatisfied
34872,Female,58,academic,4,4,4,4,2,1,4,4,4,4,satisfied
39373,Male,26,tourism,4,4,4,1,5,5,5,5,5,5,satisfied
110099,Male,29,personal,3,3,3,3,3,3,3,5,5,3,neutral or dissatisfied
120229,Male,38,academic,1,1,1,4,1,5,1,5,2,5,neutral or dissatisfied
77377,Male,39,aviation,5,5,3,5,3,5,3,3,3,5,satisfied
39902,Female,44,business,1,0,0,2,3,3,3,2,1,3,neutral or dissatisfied
29206,Male,44,aviation,2,2,2,2,4,3,5,4,5,5,satisfied
82670,Female,47,personal,4,4,4,4,2,5,4,3,4,3,satisfied
53754,Female,39,academic,4,5,5,5,1,1,1,3,5,1,neutral or dissatisfied
11374,Male,29,academic,3,4,3,4,2,2,2,2,4,2,neutral or dissatisfied
77012,Male,53,tourism,5,5,5,5,2,4,3,3,3,5,satisfied
101539,Female,49,aviation,2,4,2,3,3,4,5,3,5,3,neutral or dissatisfied
27532,Female,28,business,2,4,2,3,3,3,3,5,4,3,neutral or dissatisfied
3416,Male,9,aviation,2,1,2,4,4,5,4,1,3,4,neutral or dissatisfied
37266,Male,25,academic,1,1,1,1,4,4,4,3,5,4,satisfied
70205,Female,13,academic,2,3,2,2,1,1,1,2,5,1,neutral or dissatisfied
67606,Female,29,academic,5,1,5,5,3,3,3,4,5,3,satisfied
79933,Male,53,aviation,5,5,5,5,4,4,5,5,5,4,satisfied
19343,Male,24,business,3,5,2,1,3,3,3,5,4,3,neutral or dissatisfied
96340,Male,28,personal,2,2,2,2,2,2,2,5,4,2,satisfied
107135,Female,32,business,3,1,1,1,3,3,3,3,2,3,neutral or dissatisfied
69208,Female,55,tourism,1,1,1,1,2,4,5,3,5,3,satisfied
23942,Male,22,business,4,4,4,4,5,5,5,4,3,5,satisfied
92519,Male,24,academic,2,4,2,4,1,1,1,3,4,1,neutral or dissatisfied
121610,Male,13,academic,2,5,2,3,1,1,1,4,5,1,neutral or dissatisfied
126612,Female,49,business,1,5,2,3,3,4,4,5,4,5,neutral or dissatisfied
178,Male,28,business,2,1,2,4,4,4,4,3,4,4,neutral or dissatisfied
67200,Female,69,academic,4,4,5,4,4,4,1,1,1,2,neutral or dissatisfied
4571,Male,37,tourism,3,3,3,3,3,4,4,4,4,4,satisfied
127617,Female,40,academic,3,3,3,3,3,3,3,2,2,3,neutral or dissatisfied
57862,Male,52,aviation,4,4,4,4,3,4,4,5,4,4,satisfied
6472,Male,62,tourism,2,4,2,4,3,3,3,2,3,3,neutral or dissatisfied
101348,Female,26,personal,3,4,3,5,2,4,2,5,4,2,neutral or dissatisfied
127402,Female,52,tourism,4,4,4,4,4,5,5,4,5,4,satisfied
92913,Male,68,business,1,1,1,1,1,1,1,4,2,1,neutral or dissatisfied
89970,Male,37,academic,3,4,3,5,4,4,4,5,5,4,neutral or dissatisfied
125266,Male,23,academic,3,4,4,4,3,3,3,4,2,3,neutral or dissatisfied
3737,Female,51,business,4,4,4,2,5,5,1,4,1,3,neutral or dissatisfied
122975,Female,40,academic,1,1,5,1,4,5,3,4,3,3,satisfied
46183,Male,34,business,5,5,5,2,3,2,3,3,4,3,satisfied
39281,Male,27,personal,0,5,0,3,3,1,3,2,1,3,satisfied
7163,Male,41,academic,2,2,4,2,3,4,4,3,4,3,satisfied
75645,Male,21,academic,1,2,3,3,1,1,1,1,3,1,neutral or dissatisfied
31381,Male,43,academic,4,5,5,5,4,4,4,3,1,4,satisfied
76354,Female,33,tourism,3,3,3,3,4,1,3,2,3,3,neutral or dissatisfied
3727,Male,24,personal,1,5,1,4,5,3,5,3,5,5,neutral or dissatisfied
59671,Female,22,aviation,1,4,2,5,3,3,3,4,4,3,neutral or dissatisfied
99567,Male,59,personal,5,5,5,5,2,4,2,3,2,3,satisfied
118337,Female,52,academic,4,5,5,5,3,4,2,2,2,3,neutral or dissatisfied
2151,Female,12,aviation,3,2,4,2,3,3,3,1,3,3,neutral or dissatisfied
39073,Male,30,academic,4,4,4,4,4,4,4,5,4,4,satisfied
62317,Female,26,tourism,3,2,3,1,1,1,1,3,1,1,neutral or dissatisfied
47623,Male,48,tourism,5,5,3,5,3,1,5,3,5,4,satisfied
81894,Male,26,tourism,1,1,1,1,1,1,1,2,3,1,neutral or dissatisfied
28042,Male,34,tourism,5,4,4,4,5,5,5,2,2,5,satisfied
106353,Female,23,academic,2,0,2,3,2,2,2,5,4,2,neutral or dissatisfied
69872,Male,30,business,2,2,3,2,5,5,5,4,2,5,neutral or dissatisfied
91709,Female,48,personal,3,2,3,3,4,4,5,5,5,3,satisfied
52695,Male,54,tourism,1,3,1,4,2,2,2,2,3,2,neutral or dissatisfied
54743,Female,47,aviation,2,1,2,3,2,4,1,1,1,3,neutral or dissatisfied
87410,Male,27,business,1,3,1,2,5,5,5,1,2,5,neutral or dissatisfied
73636,Male,57,business,1,1,1,1,4,5,4,5,4,3,satisfied
26914,Male,45,tourism,4,5,5,5,4,4,4,2,4,4,satisfied
77067,Female,28,business,3,3,3,3,4,5,4,4,4,4,neutral or dissatisfied
24566,Female,19,tourism,4,1,4,3,2,2,2,1,3,2,neutral or dissatisfied
